dzr_sng_id,dzr_sng_id_old,MSD_sng_id,MSD_track_id,artist_name,track_name,sample_size,sample_rate,valence,arousal,label
14618368,68926999,SOHKPPF12A67020E0A,TRNDKPX128E078634A,Erasure,Love To Hate You,677376,22050,1.17832480497,1.18331091453,2
14618629,14618629,SOWHNVK12A6D4FAEF6,TRSUSEQ128F149EAFC,Wilson Pickett,Engine Number 9,677376,22050,1.54125682076,1.70416465317,2
14619125,918280,SODUHAW12A58A771D0,TRRJIEF128F42BA606,Björk,Hidden Place,677376,22050,0.137282970211,0.35363239281,3
14619128,918306,SOAUWYT12A81C206F1,TRGXQES128F42BA5EB,Björk,Undo,677376,22050,0.569799695792,-1.51775360619,12
14619129,918315,SOHGJXA12AB0182D7F,TRVQYXW128F933E252,Björk,Pagan Poetry,677376,22050,-0.793514853737,-0.202252216745,8
14619135,66283260,SOKJQSO12A81C20707,TRGTDJV128F42BA612,Björk,Harm of Will,677376,22050,0.37332522108,-0.923150665621,12
14619136,918372,SOONKIW12A58A7B5A2,TRUVOMP128F42BA61B,Björk,Unison,677376,22050,-0.341623561899,-0.0934721438967,8
14619151,4680628,SOFMHBY12A6D4FBF05,TRJMTSU128F9356413,T. Rex,Hot Love,677376,22050,1.54671444505,2.11900391403,2
14619451,1150400,SOIXAKO12A6D4F750F,TRGHDFA128F147CD75,The Cure,All I Want,677376,22050,-0.325250689007,-0.363885884307,10
14619587,68515111,SOWTWWD12A6310D974,TRDGAUC128E078299D,Depeche Mode,It Doesn't Matter Two,677376,22050,0.487935331329,-0.535967355483,13
14628455,940807,SOOMXXV12A8C136058,TRWWAOS128F4250C4C,Belly,Dusted,677376,22050,-0.559928533802,0.00332368363783,7
14628459,940818,SOKSBQW12A8C132827,TRSCNSU128F423EFF2,Belly,Slow Dog,677376,22050,0.815392789182,0.662457175897,1
14628464,940833,SOUMNOS12A8C135448,TRYAFBQ128F4250C62,Belly,Untogether,677376,22050,-0.67453864405,-0.0842534936553,8
14628591,950687,SONAGYO12A8C131952,TRBECIB128F423EB13,Tanya Donelly,Manna,677376,22050,0.0276756822368,-0.766433611517,12
14628601,545375,SOSUHDS12A8AE479C8,TRUQKWT128F4259996,Primal Scream,Motorhead,677376,22050,-1.70057201199,1.84244440679,5
14628641,72935761,SOMJUJT12A6D4FBE61,TROOXHR128F1499982,Recoil,Incubus,677376,22050,-0.308877816114,-0.102690794138,8
14628888,68515446,SOCTZFM12A8C13EA50,TROCNUE128F42B356D,Martin Gore,Oh My Love,677376,22050,0.760816546206,-0.614325882535,14
14629026,68515256,SOAMRKM12A6D4F7AB1,TRUPBXY128F145309E,Depeche Mode,I Want It All,677376,22050,-0.934685402236,-0.279381590434,8
14631688,3783637,SOKREGF12AB0182547,TRGWDYL128F930F554,The Dead Weather,Hang You From The Heavens,677376,22050,-0.85464024587,0.717769077345,6
14631689,3783638,SOASSDG12A8C143F91,TRTQKKB128F92FC141,The Dead Weather,I Cut Like A Buffalo,677376,22050,-1.40040267563,1.53822894883,5
14631692,3783640,SOODTIL12AB0180B79,TRHKTJW128F9308258,The Dead Weather,Treat Me Like Your Mother,677376,22050,-1.40040267563,1.53822894883,5
14631984,20303231,SOCQFHI12AF729EB71,TRKAZRI128F931FF5A,The Mars Volta,Cotopaxi,677376,22050,-1.34582643265,1.37229324448,5
14631986,4109331,SOFPEAT12AB0187D28,TRJKQKH128F931FF66,The Mars Volta,Copernicus,677376,22050,-1.05657234488,0.736206377828,6
14633819,4315379,SOMFTUN12A6D4F60A5,TRQLFPH128F92DE1A0,Arctic Monkeys,Teddy Picker,677376,22050,0.815392789182,0.662457175897,1
14633820,4315380,SOGLOXC12A8C143C29,TRVENTI128F92DE1A3,Arctic Monkeys,D is for Dangerous,677376,22050,0.815392789182,0.662457175897,1
14633822,4315382,SOZAVQB12D021B417C,TRTHVYT128F92DE1A6,Arctic Monkeys,Fluorescent Adolescent,677376,22050,0.957291020918,0.390506993776,0
14633827,4315387,SOEBGUP12A6D4F60AD,TRCXMXQ128F92DE1B0,Arctic Monkeys,The Bad Thing,677376,22050,1.17832480497,1.18331091453,2
14633829,4315389,SOITQTT12A6D4F60AF,TRZEJSA128F92DE1B3,Arctic Monkeys,505,677376,22050,-0.838267372977,-0.579755944129,9
14633872,14633872,SOFZSNW12AB01876C5,TRPRIZZ12903CB5C51,Depeche Mode,The Bottom Line,677376,22050,0.480658498934,-0.529821588652,13
14633896,14633896,SORCZOM12A6310F20D,TRYGNWQ128E0782390,Depeche Mode,The Dead Of Night,677376,22050,0.474291270585,1.21557619038,3
14636105,68926026,SOAZBZH12A8151E0F1,TRCMXLG128F425580D,Moby,Say It's All Mine,677376,22050,-0.67453864405,-0.0842534936553,8
14636139,68925726,SODLWYP12A6701E0AE,TRHORFG128E0793BEE,Moby,James Bond Theme,677376,22050,0.594359005131,-0.130346744862,15
14636170,20671461,SOIPNWS12A6701E5B9,TRQLJVI128E078F135,The Cure,Watching Me Fall,677376,22050,-1.13843670934,-0.712965440117,9
14636171,1124691,SOBUHDI12A6701E5BA,TROKBFW128E078F136,The Cure,Where The Birds Always Sing,677376,22050,-0.784600734053,-0.724949685431,9
14636172,1124692,SOAPGWJ12A6D4F8A15,TRGXOLF128F146B83E,The Cure,Maybe Someday,677376,22050,-1.08931809066,0.702404660273,6
14636175,20671511,SOFMUSN12A6701E5BE,TRMKDEZ128E078F13A,The Cure,The Loudest Sound,677376,22050,-1.48772466439,-0.360813000897,8
14636176,1124696,SODAKKA12A6701E5BF,TRQCVMI128E078F13B,The Cure,39,677376,22050,-1.05657234488,0.736206377828,6
14637544,3129663,SOONVAG12A8C145227,TRGDLYG12903CB0D32,Genesis,I Can't Dance,677376,22050,1.54125682076,1.70416465317,2
14638209,3157459,SOCGDPI12A6310F0CA,TROUDVB128E0780D97,Genesis,Throwing It All Away,677376,22050,-1.48772466439,-0.360813000897,8
14638594,4094512,SOARXNO12AB0185B56,TRLEQDL128F931C342,Black Sabbath,Lonely Is The Word,677376,22050,-0.682725080497,0.316757791845,6
14639177,2521911,SOCYKEE12A8C140A69,TRQEIAG128F42B285A,The Cure,It's Not You,677376,22050,-0.405295845373,1.07729643676,4
14639499,66282560,SOLFEIF12A58A7CB42,TRGBOBW128F42B9EF9,The Sugarcubes,Blue Eyed Pop,677376,22050,1.54125682076,1.70416465317,2
14639872,33255571,SOESQNH12A58A79AC3,TRALPXC128E07819A8,Sex Pistols,Pretty Vacant,677376,22050,0.815392789182,0.662457175897,1
14644900,750465,SOATQYE12A6D4F8167,TROYNLN128F1468603,Morcheeba,Shoulder Holster,677376,22050,0.191404411163,0.299856933072,2
14644908,750512,SODLCIU12A8AE45F1D,TRNJLAS128F423CC6A,Morcheeba,Fear And Love,677376,22050,-0.867374702562,-0.548258889135,9
14644909,750520,SORVKCB12AB0188D90,TRYWUKH128F423CC6B,Morcheeba,Big Calm,677376,22050,0.032223702483,-0.512920729879,12
14659371,740388,SORVAXE12A6701F230,TRPQULA128E0786DE4,Annie,Always Too  Late,677376,22050,-1.04019947199,-0.0658161931725,8
14659374,740404,SOVZCDD12A6702123B,TRQBRMG128F426DC33,Annie,Helpless Fool For Love,677376,22050,0.37332522108,-0.923150665621,12
14669244,5743495,SOADWND12AB018CB0A,TRYPUPI12903CC98F2,Plan B,Writing's On The Wall,677376,22050,-1.93524985679,-0.655809808621,8
14672448,5743496,SOMHOXK12AB018CB0D,TRJXWSW12903CC98F4,Plan B,Stay Too Long,677376,22050,-1.40040267563,1.53822894883,5
14672449,5743497,SOJUKAU12AB018CB15,TRTIQHM12903CC98F7,Plan B,She Said,677376,22050,0.37332522108,-0.923150665621,12
14689269,1635129,SOOUYQX12A8C135544,TROJYZB128F424C5E5,Chimaira,Six,677376,22050,-1.81791093439,0.593317299086,7
14691200,2851828,SOQYXOV12AB017FE9C,TRAUWGZ128F9320617,The Whitest Boy Alive,Gravity,677376,22050,0.37332522108,-0.923150665621,12
14748019,14748019,SOHUDVQ12A8C13C9B3,TRSQVCD128F93382F9,Tim Deluxe,It Just Won't Do,677376,22050,1.54125682076,1.70416465317,2
14875475,988558,SOVJHCB12A8AE4636E,TRFSEYG128F42BCE7E,John Mayer,Waiting On The World To Change,677376,22050,0.928638493356,0.358241717931,0
14875476,988560,SOMEEJU12AB017C973,TRMWIYC128F92FD106,John Mayer,I Don't Trust Myself (With Loving You),677376,22050,0.37332522108,-0.923150665621,12
14875477,988562,SOUVBDN12AB0180EE6,TRDEOGL128F92FCD7D,John Mayer,Belief,677376,22050,1.54125682076,1.70416465317,2
14875478,988564,SOJDOJC12A8AE46372,TRCLWUA128F933D438,John Mayer,Gravity,677376,22050,-0.303420191817,-0.362349442607,10
14875479,988566,SOOEEAQ12A8AE46374,TRFHZRA128F42BCE86,John Mayer,The Heart Of Life,677376,22050,0.239223595485,-0.205412896829,14
14875480,988568,SOEFNXT12AB017E829,TRCXKPC128F92FD04C,John Mayer,Vultures,677376,22050,0.37332522108,-0.923150665621,12
14875485,988577,SONGEYK12A8C13FB52,TRUUPZN128F92F4727,John Mayer,In Repair,677376,22050,-0.341623561899,-0.0934721438967,8
14876638,15178575,SORQHCG12A58A7EEBA,TREJOUZ128F4278FCE,John Mayer,83,677376,22050,1.15376549563,-0.204095946793,15
14876843,860514,SODHFDF12A8C13872B,TRCQINP128F42807B1,Incubus,Consequence,677376,22050,0.37332522108,-0.923150665621,12
14876844,860519,SOUKXIN12A8C133C7F,TRCUEPI128F4278E10,Incubus,Drive,677376,22050,-0.269310039957,0.21535263919,6
14876845,14876845,SOKXBCZ12A8C1367AF,TRNNBND128F42748B0,Incubus,Nowhere Fast,677376,22050,-0.456233672148,-0.554404655966,10
14876847,61142315,SOMEGDD12CF533D033,TRPHAVH128F4278E0D,Incubus,Stellar,677376,22050,0.722613176124,-0.0381602424484,15
14876848,860515,SOUFXKR12AB0184AFC,TRMDTAW128F9306C49,Incubus,The Warmth,677376,22050,-1.05657234488,0.736206377828,6
14876850,860522,SOHQELP12A8C13645A,TRYSBRF128F42748B9,Incubus,I Miss You,677376,22050,-0.833719352731,-0.0950085856066,8
14876851,860512,SOBRKXV12A8C1367AC,TRNYLZD128F42748AF,Incubus,Privilege,677376,22050,0.594359005131,-0.130346744862,15
14876855,61142314,SOIIVGZ12A8C1320CF,TRLSNDQ128F4266BD7,Incubus,Pardon Me,677376,22050,0.206867680005,-0.665028458862,12
14880622,2252935,SOXEGBZ12A679AE53D,TRHLEVU128E0792E39,Eagle-Eye Cherry,Save Tonight,677376,22050,0.896165628786,-0.00866056167597,15
14880812,14880812,SOHJUEQ12A8C143421,TRWMVOB128F4281CBF,The Strokes,Reptilia,677376,22050,-1.70057201199,1.84244440679,5
14880814,15647158,SOTRDLO12A8C13EEE5,TRTYBIA128F92F1466,The Strokes,Automatic Stop,677376,22050,0.37332522108,-0.923150665621,12
14880816,15647162,SOMOXSE12B0B80BEBB,TRVFPLW128F4281CB3,The Strokes,Under Control,677376,22050,-0.867374702562,-0.548258889135,9
14880828,15647160,SOYINSW12B0B80BEBD,TRWVSHD128F4281CB0,The Strokes,Between Love & Hate,677376,22050,1.17832480497,1.18331091453,2
14881316,14881316,SOPJKDG12A58A79868,TRWBZBB12903C9BDBF,DAVE MATTHEWS BAND,Stay (Wasting Time),677376,22050,1.17832480497,1.18331091453,2
14881329,13230838,SOBEDBO12AB01827DD,TRHIXXR128F93036B3,DAVE MATTHEWS BAND,I Did It,677376,22050,0.631652771163,1.0189116519,2
14881331,14881331,SOILMZO12AB017C0E1,TRWKRRQ128F9303570,DAVE MATTHEWS BAND,The Space Between,677376,22050,-1.93524985679,-0.655809808621,8
14881496,14881496,SOSHVMO12A8C140676,TRRCHHC128F932359E,Ricky Martin,Bella (She's All I Ever Had),677376,22050,-0.145149087188,1.28932539231,4
14882214,14882214,SOWDJJA12CF5F88F0F,TRAXDFG128F4288804,A Tribe Called Quest,God Lives Through,677376,22050,-1.93524985679,-0.655809808621,8
14882234,14882234,SOHMRWA12A8C137EBB,TRQBNBB128F428B865,Mobb Deep,Right Back At You,677376,22050,-0.308877816114,-0.102690794138,8
14882236,14876009,SORGGRV12A8AE477C0,TRKJMTH128F425E5A7,Whitney Houston Duet With Mariah Carey,When You Believe,677376,22050,-0.163341168178,-0.244043431169,10
14884867,14884867,SOHVGSB12AB017CD3B,TRIDMQL128F92FCFF6,Christina Aguilera,This Year,677376,22050,0.815392789182,0.662457175897,1
14885405,6069884,SOVESVC12AC468CBAE,TRZAVIY12903D13772,Adam Lambert,Voodoo,677376,22050,-0.308877816114,-0.102690794138,8
14887263,14887263,SOTMXSG12A8C14295E,TRDHFDO128F92DBF57,Maria Mena,Internal Dialogue,677376,22050,-0.784600734053,-0.724949685431,9
14887264,14887264,SOAQMWG12AAA15D142,TRNLODL128F92DBF59,Maria Mena,This Bottle Of Wine,677376,22050,0.37332522108,-0.923150665621,12
14887265,14887265,SOOZDIK12AAA15D146,TRDCLEN128F92DBF5A,Maria Mena,Miss You Love,677376,22050,-1.43132921331,0.0786093272788,7
14887269,14887269,SOIBRIK12A8C143E54,TRLGQXM128F92DBF5F,Maria Mena,Just Hold Me,677376,22050,-0.460911635831,-0.205412896829,9
14887274,14887274,SOORAYD12AAA15E00B,TRSNMIQ128F92DBF65,Maria Mena,Our Battles,677376,22050,-0.760041424714,-0.680392875934,9
14887275,14887275,SOBQWKI12AAA15E013,TRGDCBP128F92DBF66,Maria Mena,Calm Under The Waves,677376,22050,-0.341623561899,-1.44861372938,11
14892384,535166,SOUWOOW12A8AE47BD7,TRHFKUQ128F425A9E8,Prefab Sprout,Bonny,677376,22050,-1.22030107381,0.644019875414,6
14892386,535168,SOLOMRM12A8AE46BC2,TRGTTDR128F4259895,Prefab Sprout,When Love Breaks Down,677376,22050,-1.26805528641,-0.0128089542846,8
14932230,3376419,SOVHWGO12A58A7BD64,TRPPNKD128F145907A,American Music Club,Apology For An Accident,677376,22050,-1.93524985679,-0.655809808621,8
14937638,14937638,SOAJQDK12A8AE48245,TRRKJZW128F425F31E,CSS,Jager Yoga,677376,22050,1.54125682076,1.70416465317,2
14943358,75941924,SODTJKC12AB017F4FE,TRKLBGF128F930D72E,Fishbone,Party At Ground Zero,677376,22050,0.815392789182,0.662457175897,1
14998695,66763371,SODBQNI12A8C13D5A0,TRRBABO128F4282F78,Blue Rodeo,Together,677376,22050,1.07190113117,0.846830180724,1
15008043,15008043,SOHVEVY12AB0184067,TRGNBVG128F930AC6A,Blessid Union Of Souls,I Believe,677376,22050,-0.228377857725,0.203829326388,6
15041868,2103588,SOTPAUW12A8C143BA9,TRNMCGG128F92DFF82,The Script,The Man Who Can't Be Moved,677376,22050,-0.217007807107,0.379751901824,5
15041869,12711111,SODLLYS12A8C13A96B,TRBDTHG128F932CB9C,The Script,Breakeven,677376,22050,-0.965611939918,-0.342375700414,8
15041871,2103591,SOUYQWT12D021B2683,TRQYJUC128F42A0C4F,The Script,The End Where I Begin,677376,22050,-1.93524985679,-0.655809808621,8
15042764,3959412,SOHSWNW12AB017EF92,TRLBMAX128F9323A2D,Jordin Sparks,Watch You Go,677376,22050,-1.93524985679,-0.655809808621,8
15043423,571073,SOQHOKX12A8C13DABB,TRXYOKX128F42AF292,Backstreet Boys,Just Want You To Know,677376,22050,1.14285024704,1.07115066993,1
15043424,70263904,SOBOULD12A8C140C2F,TRIHUEM128F92C3009,Backstreet Boys,Weird World,677376,22050,1.54125682076,1.70416465317,2
15043425,70222269,SOCERPV12AF72A4DE3,TRRPPIU128F92C300A,Backstreet Boys,I Still...,677376,22050,0.722613176124,-0.0381602424484,15
15043426,5884403,SOSDBYB12D021B544B,TRENLFX12903CBA6A3,Backstreet Boys,Poster Girl,677376,22050,1.54125682076,1.70416465317,2
15043427,619680,SOFQFRR12A8C13EC7D,TRBINXY128F42AC522,Backstreet Boys,Climbing The Walls,677376,22050,1.07190113117,0.846830180724,1
15043429,619688,SOFYQLR12A58A7C2E8,TRPIUMU128F42AC504,Backstreet Boys,Siberia,677376,22050,-0.433038768884,-0.231751897517,9
15043430,13148026,SOPWSWP12A58A7D506,TRNBHNU128F42AC525,Backstreet Boys,Never Gone,677376,22050,-0.123318589997,0.902142082172,4
15043431,14164464,SOCNLIJ12A8C13F553,TRTKZCS128F42AD8A3,Backstreet Boys,Incomplete,677376,22050,-0.907852082771,-0.245579872879,8
15057744,15057744,SOVCPLJ12A8C136E26,TRCLVRO128F4248213,Lorrie Morgan,I Didn't Know My Own Strength,677376,22050,1.07190113117,0.846830180724,1
15079144,2455944,SOHQTOB12A8C141DCE,TRIQIWK128F9331B04,Thompson Twins,Who Can Stop The Rain,677376,22050,1.07190113117,0.846830180724,1
15088394,995503,SOEJNQD12A58A7A06F,TRSLLXO128F93102D4,Lit,Next Time Around,677376,22050,1.25746035728,2.5338431749,2
15116731,15116731,SOFSYNS12AB0181FA1,TRTHDVP128F92E6B88,Ozark Henry,Weekenders,677376,22050,0.678952181743,-2.33360415255,12
15175108,15175108,SOFXZPR12AB01858C2,TRPNYVG12903CBA2D1,Bruce Springsteen,The Ghost of Tom Joad,677376,22050,-1.10023333926,-0.00743140831352,8
15175178,596046,SOLUASX12CF5F889B5,TRGPGDP128F92E65DF,Mariah Carey,My All,677376,22050,-0.163341168178,-0.244043431169,10
15175180,15175180,SOZBKLM12A58A78692,TRBEBWG128F93214A4,Mariah Carey,Outside,677376,22050,-1.83155499513,-0.881666739535,9
15175387,4254281,SOWXTJA12A8C137B1D,TRBHYEH128F427F9AB,Macy Gray,Still,677376,22050,0.957291020918,0.390506993776,0
15175415,10244784,SOZJOVX12AF72A7295,TRNSCVW128F426A847,Macy Gray,Sex-o-matic Venus Freak,677376,22050,0.541420049445,0.483615361214,1
15175467,532611,SOASMFI12A8C132DB0,TRMZBCO128F4273C8C,Savage Garden,Two Beds And A Coffee Machine,677376,22050,-0.779792826933,0.180453463273,7
15175509,15175509,SOOKISK12AB0180667,TRAASUZ128F9314950,Korn,Hey Daddy,677376,22050,-1.4604365429,0.40249123909,7
15175527,15175527,SOWTPSI12AB0187640,TROKDLH128F4278BC4,Lara Fabian,You're Not From Here,677376,22050,-0.341623561899,0.505740121793,5
15175528,15175528,SOPPDXX12A8C134A4B,TREWPGX128F4278C04,Lara Fabian,Yeliel (My Angel),677376,22050,0.722613176124,-0.0381602424484,15
15175530,15175530,SOPTFFR12A8C134A4E,TRMZLZR128F4278C05,Lara Fabian,I Will Love Again,677376,22050,-0.566477682959,0.424615999669,6
15175674,15175674,SOVMSUN12CF5F892F4,TRSMKOO128F92CBEA7,Michael Jackson,Speechless,677376,22050,0.722613176124,-0.0381602424484,15
15175701,13147572,SOGDDSO12A8C1356FE,TRGZJMM128F427E8C6,Anastacia,I Dreamed You,677376,22050,1.07190113117,0.846830180724,1
15175752,15175752,SOLQVZE12A8AE47A25,TRHJEBV128F426A326,Cyndi Lauper,My First Night Without You,677376,22050,1.07190113117,0.846830180724,1
15176018,1039004,SOPPXIL12AB017F486,TRHWPTZ128F932149D,Mariah Carey,Fly Away (Butterfly Reprise),677376,22050,0.815392789182,0.662457175897,1
15176021,1016395,SOWZLHL12A8C133CAC,TRENPYL128F4267078,Destiny's Child,Illusion,677376,22050,0.815392789182,0.662457175897,1
15176112,1038997,SOSJRJL12A8C134C01,TRELTDZ128F932149A,Mariah Carey,Babydoll,677376,22050,-1.93524985679,-0.655809808621,8
15176114,532577,SOJCXGH12A8C134D62,TRWADSB128F4279AA9,Savage Garden,Break Me Shake Me,677376,22050,-1.70057201199,1.84244440679,5
15176151,15176151,SONTKLO12AF72AA5E6,TRTFLSO128F4266F27,Mariah Carey,Music Box,677376,22050,-0.546284473058,-0.0658161931725,8
15176190,15176190,SOMQAGT12A8C132DB4,TRAAGPH128F4273C8D,Savage Garden,You Can Still Be Free,677376,22050,-0.628148837521,-1.49470698059,10
15176201,15176201,SOYDSCZ12A8C134F93,TRSZMFJ128F92FC131,Rage Against The Machine,Fistful Of Steel,677376,22050,-1.70875844844,2.03603606186,5
15176208,15176208,SOQJRUH12A8C13743D,TROEZFQ128F42737C7,Cyndi Lauper,Come On Home,677376,22050,1.11010450125,0.865267481207,1
15176259,569118,SOSTEGY12A8C135F71,TRHILIF128F427738C,Screaming Trees,Sworn And Broken,677376,22050,-1.04019947199,-0.0658161931725,8
15176288,15176288,SOSSZYW12A8C13482C,TRNZBZN128F426975E,Xscape,Just Kickin' It,677376,22050,0.722613176124,-0.0381602424484,15
15176342,832611,SOGZMHC12A8C143225,TRXDDQS128F92D1B72,Michael Bolton,That's What Love Is All About,677376,22050,0.00766439314399,0.791518279276,3
15176390,15176390,SOQFIZB12AB017F0CB,TRYIUSU128F42670A9,Bruce Springsteen,Out In The Street,677376,22050,-1.70057201199,1.84244440679,5
15176643,15176643,SOPVTIJ12A8C135A25,TRDHAWP128F426A59B,Nas,We Will Survive,677376,22050,0.37332522108,-0.923150665621,12
15176672,532345,SOYAWUE12A8C133831,TRNTAAE128F42620B2,Savage Garden,Gunning Down Romance,677376,22050,-1.17118245513,-0.563623306207,9
15176731,15176731,SOGHXZH12A8C1388B9,TRBDXIM128F427ABDA,Michael Jackson,Heaven Can Wait,677376,22050,0.427901464056,-0.697293734707,13
15176732,15176732,SOOVLYV12CF58265D6,TRBCBEU128F92C2F02,Michael Jackson,Butterflies,677376,22050,0.708059511328,-0.803308212483,13
15176785,15176785,SOCUHGK12A8C134202,TRFCTLT128F42800B9,Rage Against The Machine,Freedom,677376,22050,-1.70057201199,1.84244440679,5
15177060,595923,SOLPVQV12A8C1326A5,TRWOFCH128F92FC596,Mariah Carey,Anytime You Need A Friend,677376,22050,0.0731558847146,-0.38155496394,12
15177100,10244780,SOFVJHZ12A8C134EA1,TRQQVBA12903CF9FEA,Macy Gray,Why Didn't You Call Me,677376,22050,-0.196996518014,0.524177422276,4
15177135,10199765,SOZZOKB12D02193475,TRHRMEK128F4283198,Korn,Somebody Someone,677376,22050,-1.70057201199,1.84244440679,5
15177139,15177139,SOVHKVS12D0219A029,TRBSGQR128F42958BF,Bruce Springsteen,Mansion On The Hill,677376,22050,-0.29523375537,-1.07064906948,11
15177141,15177141,SORSLTP12D0219AC0E,TRXNOUQ128F42670A8,Bruce Springsteen,Hungry Heart,677376,22050,1.41300264976,1.57049422467,2
15177143,15177143,SOCIXRW12A58A772C6,TRSTRNH128F427E6FC,Bruce Springsteen,Tunnel Of Love,677376,22050,-0.431674362809,0.0955101860516,7
15177220,15177220,SOAQHBT12A8C13D369,TRGEUKO128F42AC624,Cyndi Lauper,A Night To Remember,677376,22050,0.0158508295903,0.390506993776,3
15177228,15177228,SOCVQYV12A8C1341F4,TRQCVQX128F4265DDC,Rage Against The Machine,Know Your Enemy,677376,22050,-1.70875844844,2.03603606186,5
15177311,15177311,SOSWLUE12A8C132967,TRCQTAG128F4260E18,Cyndi Lauper,Sally's Pigeons,677376,22050,-1.49181788261,-0.160307358147,8
15177321,13145376,SOMMISD12A8C137B0F,TRDBEJW128F92EB2DE,Macy Gray,I Can't Wait To Meetchu,677376,22050,1.54125682076,1.70416465317,2
15177355,13209183,SOGVBMM12AB018129F,TRUFGCD128F9321389,Eleanor McEvoy,Did You Tell Him?,677376,22050,-0.67453864405,-0.0842534936553,8
15177399,15177399,SOVAGCL12A8C136BE1,TRDWSSL128F92DA456,Michael Jackson,Don't Walk Away,677376,22050,-0.92377015364,-0.0565975429311,8
15177419,15177419,SOEQNHR12CF5CFC3CB,TRJXRDQ128F92C2F00,Michael Jackson,Unbreakable,677376,22050,-1.55867378025,1.56588489955,5
15177433,569117,SOBENRK12A8C135F68,TRMEHHR128F428EDF5,Screaming Trees,Dying Days,677376,22050,-1.04019947199,-0.0658161931725,8
15177455,15177455,SOBOYWR12A8C137DE3,TREAJNV128F42770C9,Journey,All The Way,677376,22050,1.07190113117,0.846830180724,1
15177480,595920,SOMNGJR12A8C1324A3,TRMFEPK128F4266F29,Mariah Carey,Without You,677376,22050,-0.382555744131,-0.199486621673,9
15177486,15177486,SOZHGMS12A8C132DA5,TRWRGFP128F92FFB3B,Savage Garden,I Don't Know You Anymore,677376,22050,-1.49181788261,-0.160307358147,8
15177498,15177498,SOOSMEQ12AF72AACD2,TRWJCPI128F92F3881,Rage Against The Machine,Township Rebellion,677376,22050,-0.663623395455,0.459646870586,6
15177510,4269178,SOYTUNS12A8C134C16,TRBBXSE128F42798F6,Mariah Carey,Honey,677376,22050,1.17832480497,1.18331091453,2
15177580,15177580,SOMBMGT12A8C136A39,TRQBZSQ128F42782DC,Bruce Springsteen,Highway Patrolman,677376,22050,-0.847363413475,-0.665028458862,9
15177634,848651,SOORNPZ12AF72A98AA,TRPNRZT128F930ADD3,Lara Fabian,Givin' Up On You,677376,22050,-0.63451606587,0.0417347263133,7
15177682,2452255,SOOBDRI12A8C132391,TRGTVAI128F426AA6A,Savage Garden,Truly Madly Deeply,677376,22050,0.262808329055,0.243008589914,1
15177975,962719,SORRKZF12A8C135B50,TRNABNT128F429EE8D,Macy Gray,Do Something,677376,22050,0.678952181743,-0.466827478673,14
15177998,15177998,SOXFTXV12A8C142A32,TRJSOQD128F92D3072,Bruce Springsteen,The River,677376,22050,-0.709710000632,-0.341351405944,9
15178049,15178049,SOGCTRI12A8C1326B5,TRFHKHD128F930AD1F,Bruce Springsteen,State Trooper,677376,22050,-1.93524985679,-0.655809808621,8
15178134,596063,SONYOZH12AB017F1E0,TRLLKQR128F930DB99,Mariah Carey,I Still Believe,677376,22050,-0.871013118762,0.370533251583,6
15178214,15178214,SOVHSOT12A8C134DDD,TRRQZTB128F92EAF5C,Alice In Chains,Rain When I Die,677376,22050,-1.00472491405,0.869876806328,6
15178233,833721,SOOKQKS12CF5463243,TRHHIWL128F427363F,Alice In Chains,Would?,677376,22050,-1.31489989496,0.361314601342,7
15178296,15178296,SOIOAKP12AF72A7156,TRGVHWT128F42774A7,Alice In Chains,Them Bones,677376,22050,-1.00472491405,0.869876806328,6
15178438,15178438,SOOJPBJ12A8C134EE2,TRBUSTV128F42774A6,Alice In Chains,Dirt,677376,22050,-0.308877816114,-0.102690794138,8
15178643,15178643,SOGRDNF12A8C1341ED,TRFUGVB128F4265DD9,Rage Against The Machine,Guerrilla Radio,677376,22050,-1.11114858785,1.17178760173,5
15178671,15178671,SOYXDML12CF5F87DF0,TRAKQQD128F932A358,Bruce Springsteen,Waitin' On A Sunny Day,677376,22050,0.815392789182,0.662457175897,1
15178683,15178683,SOFVIVB12A8C13E80E,TRGWGFB128F42B0DCA,Alice In Chains,Dam That River,677376,22050,-1.40040267563,1.53822894883,5
15178685,15178685,SOOXCRH12CF5F882B4,TRDMRPZ128F42797BA,Alice In Chains,Junkhead,677376,22050,-1.37038574199,0.88831410681,6
15178783,596015,SOIISBR12CF582666C,TRJWCEA128F4273174,Mariah Carey,Hero,677376,22050,-0.429855154712,-0.706512384948,10
15188881,15188881,SOVQBYB12CF546324D,TRAOWWH128F92EA113,Bob Dylan,Country Pie,677376,22050,1.54398563291,1.9115842836,2
15188926,15188926,SOKFLJL12A8C132124,TRKKKZX128F4266F79,Bob Dylan,You're Gonna Make Me Lonesome When You Go,677376,22050,-1.48772466439,-0.360813000897,8
15188933,15188933,SORVCJI12CF5F8909D,TRAAXSY128F426F4EA,Bob Dylan,Tangled Up In Blue,677376,22050,-0.0614655146269,-0.486801220865,11
15190488,15190488,SOSAFVA12A8C133C6E,TRYZNRK128F426EE9E,Bob Dylan,Temporary Like Achilles,677376,22050,-1.33854960025,-0.262480731652,8
15190971,15190971,SOHMZEX12A8C132F5F,TRGSDTP128F92F76D1,Bob Dylan,One Of Us Must Know (Sooner Or Later),677376,22050,-1.80244766555,-0.142638278514,8
